imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt7262990,Deadcon,Deadcon,2019,2019-06-15,"Drama, Horror, Mystery",78,USA,English,Caryn Waechter,Scotty Landes,Gunpowder & Sky,"Lauren Elizabeth, Claudia Sulewski, Keith Machekanyanga, Mimi Gianopulos, Lukas Gage, Carl Gilliard, Caeli, Mark Dohner, Jessie Paege, Richard Kohnke, Dominic Burgess, Brian Kimmet, Aaron Hendry, Mark Green, Myra Cris Ocenar",The horrors and isolation of being a social media influencer run rampant when a collection of YouTube and Instagram stars soon discover there are things scarier than thousands of teenagers armed with phones asking for selfies.,2.8,892,"$100,000 ",,,,84,17
tt9024986,Prazdnik,Prazdnik,2019,2019-01-03,Comedy,74,Russia,Russian,Aleksey Krasovskiy,Aleksey Krasovskiy,,"Yan Tsapnik, Elena Babenko, Pavel Tabakov, Anfisa Chernykh, Timofey Tribuntsev, Anastasiya Chistyakova, Yekaterina Gatalskaya","Besieged Leningrad. In the suburban house of the Resurrection, living ""in a special position,"" six people and a chicken that no one can cook is gathered. Previously, the cook was engaged in...",6,439,"$100,000 ",,,,2,1
tt9670282,Zoombies 2,Zoombies 2,2019,2019-03-26,"Action, Adventure, Comedy",84,USA,English,Glenn Miller,Scotty Mullen,Slightly Distorted Productions,"Erica Sturdefant, Jonathon Buckley, Jarrid Masse, Terra Strong, Jumarcus Mason, Caleb Thomas, Peter Stickles, Troy Castaneda, Adam Meredith, Ashley Alva, Jaime Nungaray, Himanshu Prasad, Jazz, Sacha the Urasia, Zuri the Sevral",A game ranger and a team of poachers end up surrounded by zombie animals and they forge an alliance to stop the beasts before the super-zombie virus spreads to the entire world.,3.5,329,"$100,000 ",,,,12,6
tt10051586,Scare Attraction,Scare Attraction,2019,2019-10-14,Horror,72,UK,English,Steven M. Smith,"Steven M. Smith, Christopher Jolley",Greenway Entertainment,"Tony Fadil, Sonera Angel, Primrose Bigwood, Elliot Cable, Jon-Paul Gates, Earl Ling, Kit Pascoe, Rad Brown, Willie Coppen, Jimmy 'The Bee' Bennett, Can Somer, Anastasia Cane, Gaz de Vere, Bayley Drew, Paul Durso",Reality TV stars attend a Halloween Scare Attraction. Suddenly the escape room turns deadly as gas leaks in leaving them unconscious. A voice tells them they must tell a truth or die. Who will survive the real scare attraction?,4,288,"$150,000 ",,,,9,5
tt11281950,Bu Can Var Oldugu Sürece,Bu Can Var Oldugu Sürece,2019,2020-01-31,"Biography, Crime, Drama",87,Turkey,"Turkish, English, French, Korean, Spanish",Hazar Deniz BG,Hazar Deniz BG,Merbar Yapim,"Hazar Deniz BG, Cansu Gamze Durmus, Sena KaraMehmetoglu, Memet Roj, Ramazan Uygur, Gökay Kaan Çakmak","Adapted from a real life story.Mert's been waiting in the same place for years for the girl he's been dreaming about. At last, the girl comes.Mert doesn't want to wake up from this dream.",7.3,145,"$150,000 ",,,,2,
tt3195238,Dead Don't Die in Dallas,Dead Don't Die in Dallas,2019,2019-09-03,"Action, Comedy, Horror",91,USA,English,Israel Luna,Israel Luna,CalTex Films,"Willam Belli, Erin Marie Garrett, Tom Zembrod, Krystal Summers, KayDee Carr, Gerald Crum, Richard D. Curtin, Chaselyn Wade, Ty Tornes, Allyn Carrell, Adam Kitchen, Kenny Ochoa, Dillon Vineyard, Angel Martinez, Curt Wheeler",A miracle pill intended to save the world causes unforeseen side-effects forcing the surviving gays and bible thumpers in a small Texas town to join forces or fall prey to the flesh craving mutants.,4.4,115,"$150,000 ",,,,4,
tt7879442,Butt Boy,Butt Boy,2019,2020-04-17,"Comedy, Sci-Fi, Thriller",99,USA,English,Tyler Cornack,"Tyler Cornack, Ryan Koch",Tiny Cinema,"Tyler Rice, Tyler Cornack, Shelby Dash, Brad Potts, Austin Lewis, Robert Ackerman Moss, Tyler Dryden, Kai Henderson, Wilky Lau, Colleen Elizabeth Miller, Nino Hara, Jeremiah Jahi, Kristina Clifford, Anna Wholey, Michael Lugenbuehl","Detective Fox loves work and alcohol. After going to AA, his sponsor, Chip, becomes the main suspect in his investigation of a missing kid. Fox also starts to believe that people are disappearing up Chip's butt.",5.2,696,"$150,000 ",,,56,32,55
tt9000388,Tottaa Pataaka Item Maal,Tottaa Pataaka Item Maal,2019,2019-06-27,Drama,107,India,Hindi,Aditya Kripalani,,Mumba Devi Motion Pictures,"Ahmareen Anjum, Chitrangada Chakraborty, Sonal Joshi, Kritika Pande, Shalini Vatsa, Vinay Sharma","Four women from Delhi, NCR and Gurgaon, tired of dealing with the incessant fear of rape, decide to teach one man how it feels to be afraid of being raped on a daily basis.",8,1160,"$150,000 ",,,,42,12
tt5057746,Network,Network,2019,2019-06-28,"Drama, Thriller",140,India,Bengali,Saptaswa Basu,"Saptaswa Basu, Rini Ghosh",Neo Studios,"Saswata Chatterjee, Sabyasachi Chakrabarty, Indrajit Mazumder, Rini Ghosh, Bhaskar Banerjee, Saptarshi Ray, Darshana Banik, Saayoni Ghosh, Anindya Chatterjee, Rajat Ganguly, Kartikey Tripathi, Shyma Akhand, Saptaswa Basu, Tusar Basu, Lina Biswas","After getting betrayed by his close associates, a TV show creator, suffering from a terminal disease, designs a reality show to seek his revenge on the very people who stole his last shot at fame.",6.3,109,"$170,000 ",,,,22,
tt6269942,Door in the Woods,Door in the Woods,2019,2019-10-29,Thriller,89,USA,,Billy Chase Goforth,Billy Chase Goforth,Rockhill Studios,"Jennifer Pierce Mathus, David Rees Snell, CJ Jones, John-Michael Fisher, Katherine Forbes, Cassie Self, Elisabeth Bate, Levi Hudson, Carter Moore, Mark Landon Smith, Lauren Harper, Nikki Monney, Maggie Bradford, Mitchell Crisp, Astrid Allen","Things take a turn for the worst when a small town family finds an abandoned door in the woods. Is this just an abandoned door, or a gateway to something so dark no one sees coming?",3.8,457,"$175,000 ",,"$18,861 ",,36,9
tt7783966,The Challenger Disaster,The Challenger Disaster,2019,2019-01-25,Drama,98,USA,English,Nathan VonMinden,Nathan VonMinden,Vision Makers,"Eric Hanson, Cameron Arnett, Gerald Brodin, Ash Khan, Garry Nation, Jose Quinones, Dean Cain, Glenn Morshower, Les Miles, Brandi Price, Scott Petty, Mike T. Tremblay, Jason Sweatt, Erika Waldorf, Keith Rushing",INSPIRED BY THE TRUE STORY On the eve of the Challenger explosion in 1986 one engineer goes to the extreme to stop the launch. This hot-headed engineer makes a desperate race against the ...,6.2,779,"$175,000 ",,,,44,11
tt10332854,Alone,Alone,2020,2020-01-17,Thriller,81,USA,English,Vladislav Khesin,"Samuel Bandeira, Gabriel Legua",Broken Cage Studio,"Elizabeth Arends, Sara Anne, Albina Katsman, Bailey Coppola, Dane Majors, Kyle Dondlinger, Graham Jenkins, Caesar James, Christa Atkins, Circus-Szalewski, Chuck Mccarns","""Alone"" follows a writer seeking peace and solitude in the countryside in an attempt to recover from tragedy and finish her book. However, as the welcoming country house turns into a living...",4.7,514,"$200,000 ",,,,14,3
tt5774054,Echo il mio amico delfino,Dolphin Kick,2019,2019-01-22,Adventure,89,USA,English,Philip Marlatt,"Philip Marlatt, Travis McCoy",Aristar Entertainment,"Axle McCoy, Tyler Jade Nixon, Travis McCoy, DeVaughn Gow, LaVaughan Hamilton, Alexis Louder, Tim Ogletree, Maya Simmons, Quddus Newton, Derek Nixon, Jordan Pedreira, Tomii Culmer, Barry Askham, Chris Prator, Erin Reign","On a tropical island vacation, a young boy's friendship with a playful and friendly dolphin helps him find the courage to get back in the water after the sudden loss of his mother.",4.4,240,"$200,000 ",,,,15,9
tt7126710,Triggered,Triggered,2019,2019-07-09,"Comedy, Horror, Thriller",114,USA,English,Christopher Wesley Moore,Christopher Wesley Moore,CWM Entertainment,"Meredith Mohler, Jesse Dalton, Sam Furman, Keni Bounds, Arianne Elizabeth, Caitlyn Driscoll, Amanda Wyss, Alberto Meza, Kirsty Hatfield, Holly Bonney, Isabella Alberti, Cheryl Abernathy, Kaley Ball, Allison Gilbert Bennett, Jordan Boyd","Two teenagers fake an attack by a legendary serial killer for a little attention, but the plan backfires when this triggers the real killer to resurface and go after them.",5.7,170,"$200,000 ",,,,11,13
tt8997180,The Antenna,The Antenna,2019,2020-10-31,"Horror, Thriller",115,Turkey,Turkish,Orcun Behram,Orcun Behram,,"Gül Arici, Elif Cakman, Murat Saglam, Enis Yildiz, Ihsan Önal, Eda Özel, Levent Ünsal","In a dystopian Turkey, the Government begins installing new TV antennas to homes throughout the country. Mehmet, a superintendent at a crumbling apartment complex, has to supervise the ...",5.2,175,"$200,000 ",,,,3,11
tt10048556,Staged Killer,Staged Killer,2019,2019-06-25,Thriller,88,USA,English,Christopher Ray,"Lindsay Hartley, Jason-Shane Scott",Rented Mule Films,"Chrishell Stause, Nicole Bilderback, Jason Dolley, Darrin Dewitt Henson, Naaji Kenn, Charlie O'Connell, Chasty Ballesteros, Peter Johnson, Daniel Greer, Kathryn Schneider, Lyman Chen, Anna Sophia Berglund, Josh Nuncio, Frank Rossi, Elizabeth Williams","When a former co-host, Jake Everett, works his way back into the professional life of popular TV morning show host Naomi Spencer, the show's success skyrockets, but Naomi's personal life begins to fall apart.",3.4,216,"$240,000 ",,,,17,2
tt6837832,We Take the Low Road,We Take the Low Road,2019,2019-05-23,"Drama, Thriller",99,USA,English,"Domenic Barbero, Jerry Spears","Domenic Barbero, Jerry Spears",,"Pisay Pao, Russell Hodgkinson, Anisha Adusumilli, Elijah Stevenson, Angela DiMarco, Coco Christo, Sean Ormond, Brian Sutherland, Lisa Carswell, Rich Morris, S. Scott McCracken, Amanda Viola, Stefan Hayek, D'Angelo Midili, Luke Schuck",A Wiki-Leaks release illuminates the collusion among politicians and the medical industry that drives the cost of medical care to an unattainable price for the middle class. With the guilty...,7.3,464,"$240,000 ",,,,12,
tt7979668,Hollywould,Hollywould,2019,2019-04-25,"Crime, Mystery, Thriller",90,USA,English,Joshua Coates,"Mitchell Bass, Joshua Coates",20/20 Visions Entertainment Group,"Eric Roberts, Torrei Hart, Gregg Christie, Alice Rose, Jennifer M. Kay, Pete Postiglione, Tony Stavola, Dave Shaver, Lloyd Booker, RJ Konner, Shamber Uzuh, Gabrielle Miller, Caitlyn Fletcher, Val McAdoo, Natalie Schneider","Award winning writer, celebrity Mark Travis seeks inspiration by returning to his hometown. What he finds is not what he expected. Her name is Holly. What Holly would do, is like nothing Mark has ever experienced before.",3.6,101,"$250,000 ","$11,888 ","$11,888 ",,6,3
tt8211258,Chop Chop Chang: Operation C.H.I.M.P,Chop Chop Chang: Operation C.H.I.M.P,2019,2019-01-11,Comedy,101,USA,English,Jack Bils,Jack Bils,Clown Town Productions,"Chop Chop Chang, Fidel Castro, Mason Lazarcheff, Jack Allison, Chuck Barris, Frank DiMeglio, Doug Morgan, John F. Kennedy, Van Robichaux, Vera Drew, Malcolm X, Richard Nixon, Timothy Leary, Zedong Mao, Ronald Reagan","The incredible story of Chop Chop Chang, a world famous circus chimpanzee who is secretly trained by the CIA into a deadly assassin.",7.1,307,"$250,000 ",,,,6,4
tt8657548,Warnings,Warnings,2019,2019-02-23,Horror,80,USA,,Demetrius Navarro,"Erin Norman, Leonardo León",Three Branches Entertainment,"Raquel Pomplun, Demetrius Navarro, Daniel Luján, Erlinda Navarro, Antoine Harris, Pritesh Shah, Weston Meredith, Shannon Foster, Peter Sabri, Lyssandra Orozco",What was meant to be a fun weekend retreat turns deadly for a group of friends when agitated spirits haunt the house they're staying in to warn them of a maniacal serial killer nearby.,3.3,180,"$250,000 ",,,,12,
tt8922832,Zui Hou De Ri Chu,Zui Hou De Ri Chu,2019,2020-02-14,"Adventure, Drama, Romance",103,China,Mandarin,Wen Ren,"Wen Ren, Elly Li",,"Sen Yang, Jue Zhang, Ran Zhang, Yue Zhang","A future reliant on solar energy falls into chaos after the sun disappears, forcing a reclusive astronomer and his bubbly neighbor out of the city in search of light in the perpetual darkness.",6.4,239,"$250,000 ",,,,4,11
tt2819446,False Colors,False Colors,2020,2020-04-02,Thriller,122,USA,English,William Norton,William Norton,Remote Station Entertainment,"Matthew Gilliam, Lavinia Postolache, Peter Gantenbein, Tanya Thomas, William Frederick Knight, Sam Voutas, Cameron J. Oro, Bill J. Stevens, Penelope Richards, Mike Zehr, Ralf Kindler, Gary A. Rainer, Craig James Pietrowiak, Ernest Pierce, Jay Antonos","A weapons inspector in Iraq discovers a biological agent of mysterious origin, propelling him into a shadowy world where truth is deadly.",4.7,143,"$275,000 ",,,,25,
tt10785310,Três Verões,Três Verões,2019,2020,"Comedy, Drama",94,"Brazil, France",Portuguese,Sandra Kogut,"Iana Cossoy Paro, Sandra Kogut",Gloria Films Production,"Regina Casé, Rogério Fróes, Gisele Fróes, Jéssica Ellen, Alli Willow, Otávio Müller, Saulo Arcoverde, Edmilson Barros, Charles Fricks, Gustavo Machado, Ygor Manoel, Vilma Melo, Carolina Pismel, Daniel Rangel, Carla Ribas","Over a trio of summers, a caretaker for luxury condominiums relies on her resourcefulness and her eye for opportunity to take advantage of whatever comes her way as her employers are caught in major corruption scandals.",6,142,"$300,000 ",,"$112,789 ",,1,10
tt3763748,The Evil Inside Her,The Evil Inside Her,2019,2019-05-24,"Horror, Thriller",78,USA,English,James Suttles,James Blankenfeld,SuttleFilm,"Eric Roberts, Melissa Kunnap, Brian Ashton Smith, Madeline Tesh, Jeff Ryan Alexander, Mary McGahren, Blaque Fowler, James Blankenfeld, Tamara Hopkins, Miles Rice, Toni Staniewicz, Casey Winn, Jason Winn",What's supposed to be a relaxing weekend for four friends quickly turns into a fight for survival in the middle of the North Carolina wilderness.,3.6,218,"$300,000 ",,,,21,4
tt3517870,Mine 9,Mine 9,2019,2020-05-19,"Drama, Thriller",83,USA,English,Eddie Mensore,Eddie Mensore,Emphatic Films,"Terry Serpico, Mark Ashworth, Kevin Sizemore, Clint James, Drew Starkey, Erin Elizabeth Burns, Alpha Trivette, Francine Locke, Elizabeth Houston, Annie Thrash, Owen Vaccaro, Tuesday Beebe, Vanley Boro, Shelby Tsuhlares, Patrick Lemon","Two miles into the earth, nine Appalachian miners struggle to survive after a methane explosion leaves them with one hour of oxygen.",6.8,3910,"$350,000 ","$226,421 ","$226,421 ",65,43,18
tt5258074,Crossbreed,Crossbreed,2019,2019-02-05,"Action, Comedy, Sci-Fi",86,USA,English,Brandon Slagle,"Brandon Slagle, Robert Thompson",Jaguar Cinema,"Vivica A. Fox, Daniel Baldwin, Stink Fisher, Devanny Pinn, Vernon Wells, Antoine Lanier, John T. Woods, Jason McNeil, Mu-Shaka Benson, Brandyn T. Williams, Jason John Beebe, Olivia Baseman, Tom DiNardo, Serena Lorien, Amanda Mikhail","In the near future, the President of the New United States of America hires a team of military veterans to retrieve an alien bio-weapon from a top secret research facility orbiting the Earth.",4.1,804,"$350,000 ",,,,24,42
tt8870574,Resgate,Resgate,2019,2019-07-18,"Action, Drama, Thriller",100,Mozambique,"Portuguese, English",Mickey Fonseca,Mickey Fonseca,Mahla Filmes,"Gil Alexandre, Arlete Guillermina Bombe, Laquino Fonseca, Tomas Bie, Rachide Abul, Candido Quembo, Abdul Satar Suleman, Jorge Amade, Mario Valente, Aldovina Chiziana, Antonio Antunes, Gradis Sitoi, Gigliola Zacara, Nilza Jose, Eunice Andrade",A young ex-con seeking redemption is surprised by a bank foreclosure that forces him to plot against a ruthless crime boss.,6.1,116,"$350,000 ",,,,7,41
tt9242540,Lahon W Habs,Lahon W Habs,2019,2019-03-07,Comedy,100,Lebanon,Arabic,Shady Hanna,,Shoot Productions,"Jad Bou Karam, Walid Doumiati, Suzanna Eldovich, Nisrine Hachem, Hisham Haddad, Elie Houshan, Rachelle Karam, Tanya Saab","As Hicham Haddad goes to jail under false accusations, he's in fear of losing his top hit lebanese talk show. When he discovers that his bestfriend and cohost Jad bou Karam backstabbed him ...",4.4,545,"$400,000 ",,"$19,722 ",,10,
tt7246106,Artik,Artik,2019,2019-08-11,"Horror, Thriller",78,USA,English,Tom Botchii Skowronski,Tom Botchii Skowronski,TLG Motion Pictures,"Chase Williamson, Jerry G. Angelo, Lauren Ashley Carter, Matt Mercer, Gavin White, David Robbins, William Ward, Kari White, Keefe Stone, Chris Tapia, Cyrus Dodson-Sands, Nathan Lee Livingston, Lars Pottle, Alejandro Banteah, Francisco Delgado",A comic book obsessed serial killer teaches his son how to get away with a series of brutal murders until the boy befriends a mysterious man who threatens to expose everything.,4.3,627,"$450,000 ",,,,21,23
tt9248110,Allagash,Allagash,2020,2020-05-15,Thriller,89,USA,English,John Barr,"John Barr, Alan Petherick",Allagash,"Tom Berenger, Kristen Hager, Paul Ben-Victor, Jimmy LeBlanc, Mark Sivertsen, Brian Duffy, Ace Gibson, Ryan Homchick, Caroline Portu, Erica McDermott, Bates Wilder, Lisa Lynch, Melissa McMeekin, Gary Tanguay, David J. Curtis",A retired veteran hunting in Northern Maine stumbles across a dead woman and a large sum of money.,5,720,"$475,000 ",,,37,37,16
tt7765778,American Wisper,American Wisper,2020,2020-04-04,"Crime, Thriller",91,USA,English,Russ Emanuel,"Rod Cavin, Howard Nash",Open Communications Inc.,"Christian Barber, Naaji Kenn, Lanisha Javon Gholston, Kenishia Green, Laquana Henny, Gayle Samuels, Morris D. Small, Michael Emery, Craig Batchker, Tim Cinnante, Rachel Jarvis, Shanel Cheatham, Vincent Michel Paul Filliatre, Michael Ray, Mike Marino","In June 2016, a loving family was found shot to death at their suburban home in Northern New Jersey, and discovered by father and husband Josiah Wisper - a brash businessman who owned bars, restaurants and real estate in Harlem, New York.",6.4,1327,"$500,000 ",,,,15,2
tt10195614,The Haunting of La Llorona,The Haunting of La Llorona,2019,2019-05-17,Horror,71,USA,English,Dennis Devine,Geno McGahee,CineRidge Entertainment,"Wayne Allen, Kaylin Zeren, Diana Acevedo, Orlando McNary, Tyler Andrew Coleman, Mari Mijangos, Rosa Arjelia Javier, Malcolm Tucker, Laura Dromerick, Art Roberts, Shannon Kraemer, Danielle McGahee","The screams of the children echo throughout the night as a violent reminder of a demon of the past. La Llorona, a paranormal force has returned and seeks the blood of the innocent, proving that the legend is real.",2.7,122,"$500,000 ",,,,9,1
tt10219406,Ceniza Negra,Ceniza Negra,2019,2020-03-04,Drama,82,"Costa Rica, Argentina, Chile, France",Spanish,Sofia Quiros,Sofia Quiros,Sputnik Films,"Smashleen Gutiérrez, Humberto Samuels, Hortensia Smith, Keha Brown","Selva (13) lives in a coastal town in the Caribbean. After the sudden disappearance of her only motherly figure, she is left to take care of her grandfather who doesn't want to live. ...",6,124,"$500,000 ",,,,,3
